id_cliente,id_campanha,abriu,clicou,data_interacao
1586,1907,0,0,2024-04-12
24,2367,0,0,2024-12-18
980,1662,0,0,2025-10-25
1912,1847,0,0,2024-12-08
1202,393,0,0,2024-05-04
2209,1806,1,0,2025-06-30
1390,2261,0,0,2025-09-06
1739,2571,0,0,2024-02-12
759,1840,0,0,2024-10-21
3065,1560,1,0,2025-01-01
3641,1536,1,0,2024-06-23
1940,2824,0,0,2025-07-16
251,2874,1,1,2025-08-19
2975,2416,1,0,2025-05-14
1550,1014,0,0,2024-05-24
3999,2412,1,0,2024-06-23
4093,115,1,0,2025-08-21
2458,177,1,0,2024-12-12
2425,1454,0,0,2024-04-15
4678,830,0,0,2024-09-08
3827,88,0,0,2024-12-07
3021,28,0,0,2024-02-23
1474,51,1,0,2025-05-11
3485,603,0,0,2025-04-22
3688,454,0,0,2024-07-25
3365,107,0,0,2025-01-24
3138,266,1,0,2024-01-15
963,109,0,0,2024-04-26
3572,14,0,0,2024-01-12
4830,1141,0,0,2025-01-01
4553,276,0,0,2025-04-12
402,805,0,0,2024-09-15
3328,2732,1,1,2024-10-01
4292,1892,1,0,2025-01-13
408,347,1,0,2024-07-21
3160,2075,1,0,2025-08-25
4614,1376,1,0,2025-09-02
3287,1254,1,0,2025-02-08
1658,2604,1,0,2025-11-18
4612,2810,1,0,2024-05-19
1224,152,1,0,2025-08-05
1677,1509,1,0,2025-10-25
3765,1157,0,0,2024-10-14
4996,716,1,1,2025-11-09
868,1739,1,1,2024-11-22
3409,2618,1,0,2024-12-02
4514,536,0,0,2024-09-21
4069,1074,1,0,2024-02-21
4089,1848,0,0,2025-11-07
2729,2682,1,1,2025-08-31
3055,1584,0,0,2025-06-05
3848,509,1,1,2024-08-18
658,2506,1,0,2024-07-30
3489,2624,0,0,2024-04-16
3126,2011,1,1,2025-04-07
4795,2357,1,0,2025-09-06
308,872,0,0,2024-06-04
4548,1960,1,1,2025-03-29
3223,2173,1,0,2025-09-26
3064,951,1,0,2024-05-28
3470,2825,1,1,2025-07-29
2268,2249,0,0,2024-04-18
3933,2066,1,1,2024-08-05
3304,2421,0,0,2025-05-16
1614,1190,0,0,2024-10-24
3704,946,0,0,2025-11-28
1045,563,0,0,2025-03-24
3609,2642,1,0,2025-11-16
2002,2326,0,0,2025-08-15
3600,1530,0,0,2024-12-04
455,1296,1,0,2025-05-21
4055,2969,1,0,2024-09-29
3758,1232,1,0,2025-11-01
2468,868,1,0,2025-09-06
2029,2060,0,0,2025-02-28
563,2826,1,0,2025-05-25
1153,1882,1,0,2025-05-28
284,771,1,0,2024-04-02
3693,2637,1,0,2024-09-06
2102,808,1,1,2024-06-10
3094,1887,0,0,2024-09-22
4400,1292,1,0,2024-05-22
1867,2373,0,0,2025-01-07
2180,435,1,0,2024-10-30
2457,598,0,0,2024-01-22
3883,1067,0,0,2024-02-02
2281,2395,1,0,2024-05-13
875,2149,0,0,2025-11-12
4471,2623,0,0,2025-06-24
931,878,0,0,2025-03-17
4803,1006,1,0,2024-06-10
1722,2166,1,0,2024-12-13
636,413,1,0,2024-08-26
1546,1228,1,0,2025-07-28
758,1688,1,0,2024-02-10
1322,1575,1,0,2024-12-13
2649,1163,1,1,2025-01-19
1012,945,1,1,2024-08-16
1390,591,0,0,2024-03-06
2331,17,1,0,2025-09-15
2017,2730,1,1,2024-04-01
509,2557,0,0,2024-01-29
3869,2807,1,0,2024-09-25
416,1024,0,0,2025-03-19
631,211,1,0,2024-02-26
888,1603,1,1,2024-09-01
700,727,1,1,2025-11-30
875,1998,1,1,2024-09-03
341,2488,1,1,2024-05-09
4332,2998,0,0,2025-05-02
2211,500,1,0,2025-01-23
3212,1474,0,0,2024-03-15
1151,2122,1,0,2024-01-18
2694,1766,0,0,2024-06-14
4522,478,1,0,2024-03-24
3058,2978,1,1,2024-03-03
2697,728,0,0,2024-10-09
4855,731,1,0,2025-02-25
841,2665,1,0,2024-10-07
2215,2064,1,1,2024-07-19
689,887,0,0,2025-09-01
3251,2365,0,0,2025-08-26
992,1166,0,0,2025-06-28
2634,631,1,1,2024-02-24
251,443,1,0,2025-12-02
424,2537,0,0,2024-04-09
2480,2875,1,0,2025-10-18
4207,2133,1,0,2025-01-29
4455,304,0,0,2024-01-11
3796,765,0,0,2024-09-03
1021,1013,0,0,2025-08-28
2679,2485,0,0,2025-03-11
2558,1119,0,0,2024-01-23
1014,1284,1,1,2024-03-03
4586,2682,1,1,2025-08-31
505,2120,1,1,2024-12-06
2944,1650,0,0,2024-07-19
1400,966,1,0,2025-10-26
1028,605,0,0,2024-02-06
3233,714,0,0,2024-01-14
670,2580,1,0,2025-01-15
1143,1283,1,0,2024-11-09
1302,991,1,0,2025-08-25
3672,1942,1,0,2024-07-01
1622,2670,0,0,2024-11-13
4834,2193,1,0,2025-03-08
3237,1925,1,0,2024-02-13
3988,550,1,0,2024-06-11
1463,1197,0,0,2024-08-25
168,988,0,0,2024-12-31
3035,300,1,0,2025-06-05
4040,593,1,0,2024-12-30
2824,1133,1,0,2025-09-07
3579,2730,0,0,2024-04-04
1699,2432,1,0,2024-01-13
1917,2380,1,0,2025-12-03
4552,2694,1,0,2025-03-17
4724,782,0,0,2025-06-02
1571,2747,0,0,2024-05-11
4500,2667,1,1,2024-09-09
2247,740,0,0,2025-02-14
2886,1871,0,0,2024-11-16
648,2135,0,0,2025-03-07
4742,964,1,1,2025-06-28
4740,2430,1,1,2024-11-06
2612,1022,1,0,2025-06-29
2836,29,0,0,2025-12-06
28,2031,1,1,2025-08-12
4519,1219,1,0,2024-06-19
3273,811,0,0,2024-09-08
3096,2067,1,0,2025-01-10
580,974,1,1,2025-08-08
4742,1469,1,0,2025-11-23
4526,1145,0,0,2024-08-08
1404,668,0,0,2025-07-12
2727,1379,1,0,2025-10-20
284,1342,0,0,2024-05-03
2410,395,0,0,2024-12-29
2904,450,0,0,2025-02-07
213,2444,1,1,2024-08-24
1888,1757,1,0,2024-08-27
81,1373,0,0,2025-04-03
532,2013,1,0,2025-03-07
1153,972,1,0,2025-02-11
4116,1910,0,0,2024-06-10
1628,2779,1,0,2025-05-23
918,574,1,0,2024-06-23
4672,943,1,0,2025-08-20
3631,2794,0,0,2025-06-26
1139,492,1,1,2025-05-25
4763,1734,1,0,2025-02-08
577,360,1,0,2024-01-08
1955,431,0,0,2024-10-04
4128,1650,1,1,2024-07-17
2739,2382,0,0,2024-08-06
216,110,1,0,2024-03-15
4174,77,1,0,2024-02-15
3050,2930,1,1,2024-09-19
1057,278,1,1,2025-02-05
195,2229,1,1,2025-09-07
2145,1732,1,0,2025-03-17
4366,1826,0,0,2024-11-11
1570,753,0,0,2024-10-27
4653,2485,0,0,2025-03-05
1718,2723,1,1,2025-09-08
2551,2721,1,1,2024-01-19
2514,1252,1,1,2025-04-02
544,185,0,0,2025-11-02
3237,8,1,0,2025-04-15
1633,500,1,0,2025-01-24
4680,1243,1,0,2025-11-04
1048,2782,1,0,2024-03-22
3804,535,0,0,2025-11-21
3095,315,0,0,2024-03-20
4582,2385,1,0,2025-09-03
4024,1735,1,0,2025-03-15
521,892,1,0,2025-10-21
1056,873,0,0,2024-02-24
4367,2351,1,0,2025-05-29
1317,171,1,0,2024-08-23
2253,1480,1,1,2024-10-30
4107,1679,0,0,2024-09-17
3738,2967,1,1,2025-05-25
251,2043,0,0,2025-07-02
3300,1277,0,0,2024-01-26
2032,2566,0,0,2024-04-01
2850,1985,0,0,2025-02-28
2716,2539,1,0,2025-08-31
2665,977,0,0,2024-02-23
271,1482,0,0,2024-05-21
4923,784,0,0,2024-02-25
1497,1836,1,0,2025-02-19
255,1682,1,0,2025-01-03
3737,35,1,1,2025-11-07
612,1455,1,0,2025-02-05
1523,226,0,0,2024-07-14
2942,2796,0,0,2024-10-29
1795,2760,1,1,2024-09-21
3688,2115,0,0,2024-06-20
3385,1868,1,0,2025-03-15
4408,2408,0,0,2024-09-18
1110,434,0,0,2025-06-26
318,1866,0,0,2025-01-01
75,1136,1,0,2024-10-15
4051,279,0,0,2024-11-05
2418,1649,1,0,2025-02-10
4029,2202,0,0,2024-04-01
777,95,0,0,2024-05-23
4522,1752,1,1,2024-07-14
2107,1120,1,0,2025-06-13
2463,2039,1,1,2025-11-26
3395,1926,1,0,2025-05-07
4114,1898,1,1,2024-08-02
1287,1337,1,1,2024-06-12
2407,919,0,0,2024-12-05
3798,1001,1,0,2024-08-26
3467,2172,1,0,2025-03-17
2101,2461,0,0,2025-08-22
491,876,0,0,2025-07-08
2137,933,1,1,2024-11-14
3624,2558,0,0,2024-02-16
4833,2349,1,0,2025-05-17
1318,1162,1,1,2025-01-30
993,432,0,0,2025-05-17
1570,243,1,0,2025-01-06
2008,557,1,0,2025-01-02
3105,1523,1,0,2025-07-28
3799,1505,0,0,2024-03-27
466,89,1,1,2024-02-28
2219,811,0,0,2024-09-03
2901,1562,0,0,2024-05-10
2425,117,0,0,2025-03-16
1721,1557,1,1,2024-03-25
1269,842,1,0,2025-08-17
895,2610,1,0,2024-01-29
1127,114,1,0,2024-03-27
3294,2661,0,0,2025-02-03
271,1477,0,0,2025-05-22
618,2765,1,1,2025-09-17
3586,2679,0,0,2025-03-30
2995,820,1,0,2024-11-08
3477,492,1,0,2025-05-30
2562,2737,0,0,2025-08-18
2549,1107,0,0,2024-04-06
699,2188,1,0,2024-01-14
1718,1797,0,0,2025-01-29
4386,632,1,1,2025-07-19
3021,246,1,1,2025-08-27
4756,2691,1,1,2024-02-26
1095,799,1,0,2025-07-28
2850,2094,1,1,2024-09-10
2731,2642,1,0,2025-11-21
230,2031,1,0,2025-08-14
4166,361,0,0,2025-10-29
3696,868,1,0,2025-09-05
1078,1467,1,0,2024-05-19
4034,2002,1,1,2024-11-08
4633,1600,1,0,2024-12-12
2508,1750,1,1,2024-04-25
72,1584,1,0,2025-05-29
3197,1220,1,1,2024-03-13
3748,1492,0,0,2025-11-26
4071,1895,0,0,2024-04-28
2881,2669,0,0,2024-04-11
3112,85,0,0,2024-10-21
994,91,0,0,2024-10-30
200,1917,1,0,2024-07-21
1623,2471,1,1,2025-07-18
496,2350,0,0,2024-12-22
1824,579,0,0,2024-09-29
3840,128,1,1,2024-06-02
2954,2738,0,0,2025-02-19
3907,1216,1,0,2024-12-08
1783,540,1,0,2024-10-05
4789,1218,1,0,2024-03-16
4352,1060,0,0,2025-05-07
3768,2281,0,0,2025-10-07
1989,1751,1,0,2025-01-14
2168,2335,1,1,2024-05-25
4953,2862,0,0,2024-04-04
2901,1870,0,0,2024-12-04
1420,1838,0,0,2025-09-01
4039,2907,0,0,2025-03-04
1178,1800,0,0,2024-02-01
1873,544,0,0,2024-08-12
2293,97,1,0,2024-12-18
3229,2727,0,0,2024-12-10
3175,420,1,0,2025-05-23
250,2730,1,1,2024-04-01
2756,2719,1,1,2024-10-04
3095,948,1,0,2025-09-05
2869,27,0,0,2025-01-16
4358,2943,0,0,2025-04-13
3907,2662,1,0,2024-06-14
2921,696,0,0,2025-04-18
1105,1812,0,0,2024-03-27
4018,1973,0,0,2025-02-24
1690,2560,1,0,2024-08-12
1878,2617,0,0,2024-06-16
1586,2996,0,0,2025-05-19
4261,885,0,0,2025-08-17
1533,327,0,0,2025-07-06
981,169,1,0,2024-04-21
3613,677,1,1,2024-05-05
2060,2855,1,0,2024-02-25
3135,1407,1,0,2025-07-03
2921,1952,1,0,2024-05-12
1487,18,1,0,2024-07-03
4556,1857,1,0,2024-08-01
2961,212,1,1,2025-02-15
3827,1841,0,0,2024-02-24
864,534,0,0,2025-03-12
2255,351,0,0,2024-07-10
2785,212,0,0,2025-02-14
3719,2744,0,0,2025-07-02
4969,2617,0,0,2024-06-09
4305,612,1,0,2024-10-20
4977,241,1,1,2025-09-17
3913,350,0,0,2024-10-22
4280,2394,0,0,2025-03-28
2845,738,1,0,2024-07-12
4672,1694,0,0,2024-02-04
1922,859,1,0,2024-05-03
4228,2956,1,0,2024-03-04
2956,1825,0,0,2024-03-14
1620,686,1,0,2025-02-07
4308,2206,1,0,2024-07-05
4957,1160,0,0,2024-11-10
2755,49,1,0,2024-08-12
998,906,0,0,2025-02-18
3635,2103,0,0,2025-10-19
4044,2661,1,0,2025-02-10
2659,1396,0,0,2024-10-18
41,2408,1,0,2024-09-20
2747,177,1,0,2024-12-09
1442,1017,1,0,2024-09-05
3223,525,1,0,2024-03-03
856,2213,0,0,2024-06-09
1101,162,1,0,2024-11-30
4534,1108,0,0,2025-10-24
377,2794,0,0,2025-06-25
3288,599,1,0,2024-10-20
1585,1212,0,0,2025-10-16
4703,1174,1,0,2024-04-02
3680,1051,0,0,2025-09-06
4555,2781,1,0,2024-09-23
4618,2093,0,0,2024-11-28
4366,1289,1,0,2024-04-12
448,1620,0,0,2024-08-19
3750,2626,1,0,2025-02-17
4129,1834,0,0,2024-09-03
4744,1844,1,0,2025-05-09
3724,1937,1,0,2025-07-09
4711,872,0,0,2024-06-02
3533,1090,1,0,2024-02-28
1207,1060,0,0,2025-05-12
4478,60,1,1,2025-10-10
3953,2574,0,0,2025-04-09
2823,280,0,0,2025-07-21
3058,1614,0,0,2025-03-05
3540,2856,0,0,2025-08-02
412,904,0,0,2024-05-29
3848,854,0,0,2024-06-24
966,578,1,0,2024-02-12
593,633,0,0,2025-03-01
221,2264,0,0,2024-09-06
4145,2360,1,0,2024-03-08
1918,582,0,0,2024-01-22
2789,1591,1,1,2024-05-30
7,1367,0,0,2025-03-13
1744,1669,0,0,2025-10-16
1684,127,1,0,2025-04-25
2015,2609,1,0,2024-09-13
4820,2112,1,0,2024-05-30
2187,2526,0,0,2025-10-19
3636,2950,0,0,2025-10-26
4083,179,1,1,2024-07-24
3092,407,0,0,2024-11-07
2028,1824,1,1,2024-01-05
4844,325,0,0,2025-05-28
4000,1266,0,0,2024-02-02
1614,1588,1,1,2025-03-09
3126,977,1,0,2024-02-27
1528,325,0,0,2025-05-25
4013,1234,0,0,2024-10-09
2089,1535,0,0,2024-09-16
3516,500,1,1,2025-01-25
4092,1260,1,1,2025-02-04
2962,958,0,0,2024-08-25
892,2973,0,0,2024-10-02
4101,1926,1,1,2025-05-10
4686,705,1,1,2024-04-28
1793,2361,0,0,2024-11-21
1305,503,1,0,2025-02-26
3777,2862,0,0,2024-04-02
1136,2711,0,0,2024-03-25
2238,2095,1,0,2024-11-12
3715,1979,1,0,2024-12-14
2179,453,0,0,2025-06-28
3112,1600,1,0,2024-12-20
4826,945,0,0,2024-08-11
3293,2809,0,0,2024-08-06
3036,1803,0,0,2025-08-04
3688,1637,0,0,2024-07-25
3548,1577,1,1,2024-02-14
384,2303,1,1,2025-06-19
2802,2625,1,0,2025-06-08
2627,758,1,0,2024-08-01
4696,2553,1,0,2024-11-19
4861,2287,1,0,2025-02-10
2954,1226,0,0,2025-08-19
1365,21,1,0,2025-07-30
2964,2836,1,0,2024-02-21
4874,2197,1,0,2024-02-29
4311,1769,0,0,2025-05-14
285,253,1,0,2024-01-29
3399,1769,1,1,2025-05-12
719,1053,1,1,2024-08-11
1556,2322,0,0,2024-09-22
1981,82,0,0,2025-06-10
918,2083,1,1,2024-07-01
2062,2056,1,0,2025-09-19
2620,1522,1,1,2025-11-05
4666,1609,1,1,2025-07-01
3376,2493,1,1,2025-04-23
4287,865,1,0,2025-09-20
4475,819,0,0,2024-03-04
730,2690,1,0,2025-04-03
3476,2530,1,0,2024-12-10
1666,2223,0,0,2024-08-24
2912,2911,0,0,2025-04-22
3583,2721,1,0,2024-01-24
1154,1340,0,0,2024-10-07
377,2837,1,0,2024-07-25
909,1771,1,0,2025-05-23
2512,2597,1,0,2024-04-22
4849,803,1,0,2025-02-19
2327,563,1,0,2025-03-24
3976,2417,1,0,2025-07-26
4967,200,1,0,2025-09-24
4051,316,0,0,2025-11-01
2563,2951,0,0,2025-08-27
74,770,1,0,2025-02-17
827,527,1,0,2024-11-17
617,2344,1,1,2024-09-21
3136,703,0,0,2025-10-12
3417,2821,1,1,2025-01-23
2758,1741,1,0,2025-11-27
4929,869,0,0,2025-07-01
299,2138,1,1,2025-05-10
3140,526,1,0,2025-02-16
2266,60,1,0,2025-10-15
2568,2439,0,0,2025-09-30
537,2755,1,1,2024-05-25
2320,2168,1,0,2024-10-15
404,1999,1,1,2024-07-28
1740,1011,0,0,2025-08-17
444,2394,0,0,2025-04-02
4982,1908,1,1,2024-10-01
2477,829,1,0,2024-02-18
3835,1984,1,0,2025-06-16
2692,2878,0,0,2025-06-11
4006,1945,0,0,2025-08-17
4011,1787,1,1,2025-04-08
532,1793,1,0,2024-03-22
2766,1313,1,0,2025-06-21
3836,399,1,0,2024-05-31
867,1391,0,0,2024-06-20
4753,890,0,0,2025-05-02
1045,2488,1,0,2024-05-08
1138,283,1,0,2024-09-13
1702,1044,0,0,2024-06-07
2045,2333,1,1,2024-05-09
4421,2511,0,0,2024-11-26
4131,742,0,0,2025-01-28
3877,774,1,0,2025-08-17
573,540,0,0,2024-10-11
356,906,1,1,2025-02-27
899,607,0,0,2024-10-16
4911,993,1,0,2024-07-30
3785,2736,0,0,2025-07-01
1481,346,0,0,2024-04-14
3453,2759,1,1,2024-07-14
2665,2450,1,1,2024-12-13
2060,777,1,0,2025-05-23
2188,1189,1,0,2024-06-30
3428,2410,1,1,2024-09-08
462,1899,0,0,2024-07-17
3617,1631,0,0,2025-02-25
2615,644,1,1,2024-09-20
4156,1827,0,0,2025-01-23
3952,436,1,0,2024-12-01
4428,1525,1,1,2025-06-21
356,246,0,0,2025-08-21
1152,1402,1,0,2024-09-13
3899,1827,0,0,2025-01-22
3298,1515,1,1,2024-10-10
4529,2696,1,0,2025-11-10
1977,1185,1,0,2025-02-20
1805,753,0,0,2024-10-29
2898,2657,0,0,2025-08-19
3385,2165,1,0,2024-03-25
2738,1216,0,0,2024-12-11
2728,496,1,0,2025-03-10
557,2109,1,0,2024-02-08
3244,2331,0,0,2025-02-15
4640,1479,0,0,2025-04-25
2681,1687,1,0,2024-11-12
1874,2890,1,0,2024-12-31
1494,2333,0,0,2024-05-04
4226,1050,0,0,2025-03-07
72,2310,1,0,2024-07-21
2672,380,0,0,2025-04-29
2893,1966,0,0,2025-06-11
3017,2951,1,0,2025-08-28
3971,1625,1,1,2024-05-11
1180,1760,1,1,2025-03-02
3866,190,1,1,2024-07-23
1272,733,0,0,2025-04-21
999,67,0,0,2025-05-18
2964,2615,0,0,2025-03-03
1559,2483,1,0,2025-08-23
270,357,0,0,2024-04-04
2504,2326,1,1,2025-08-09
210,1888,0,0,2025-02-12
4847,1346,1,1,2025-03-31
3833,2206,0,0,2024-07-15
2409,2044,1,0,2024-06-17
413,1796,1,0,2025-11-01
3531,1607,1,1,2024-09-05
1819,1768,0,0,2025-03-29
4630,2596,1,0,2025-01-30
1301,2795,0,0,2024-08-23
4337,1340,1,1,2024-10-11
3500,677,0,0,2024-04-27
3089,1558,1,0,2024-05-27
1170,1342,1,0,2024-05-05
2008,2589,0,0,2025-02-21
4427,2940,0,0,2025-03-12
3880,225,0,0,2024-03-22
3830,725,1,0,2024-09-21
2076,2614,1,0,2025-08-08
3410,1630,1,0,2025-11-08
4912,2986,0,0,2025-01-23
4480,198,0,0,2024-08-16
3243,692,1,0,2024-02-25
4275,1929,0,0,2024-12-30
1388,1114,0,0,2025-02-11
2088,78,0,0,2025-07-11
2951,342,1,0,2025-10-19
3417,356,1,1,2024-11-14
4600,2213,1,0,2024-06-06
4461,1015,1,1,2024-06-30
1562,1098,1,0,2024-01-28
1667,2024,0,0,2025-11-10
2030,2588,0,0,2025-01-02
20,373,0,0,2025-10-15
1311,114,1,1,2024-04-01
3007,739,1,0,2025-09-29
4751,408,1,1,2024-01-19
1986,1618,0,0,2025-01-02
1777,2781,1,0,2024-09-26
4533,727,1,0,2025-11-28
2003,501,1,0,2025-06-08
1535,144,0,0,2025-05-25
2849,2476,1,0,2025-10-09
801,2717,0,0,2024-12-20
2624,1634,0,0,2025-04-15
64,2864,1,1,2024-04-30
649,1897,1,0,2025-03-07
1427,1205,0,0,2024-12-17
1954,1054,0,0,2025-08-28
3941,466,1,1,2025-04-24
4038,1248,1,1,2025-07-28
480,2931,0,0,2025-08-24
89,547,1,0,2025-05-13
272,1043,1,0,2025-10-11
4258,40,0,0,2024-05-22
1656,1160,0,0,2024-11-12
935,733,0,0,2025-04-21
928,1559,0,0,2025-05-15
205,1535,0,0,2024-09-13
1458,1087,0,0,2024-11-22
1913,569,0,0,2024-06-30
1532,2914,1,1,2024-05-25
352,672,1,1,2025-09-23
3829,2311,1,1,2024-11-02
1763,686,0,0,2025-02-06
218,416,0,0,2025-05-18
3285,1827,1,1,2025-01-24
3837,2200,1,1,2025-07-06
58,736,1,0,2025-11-21
3253,1051,0,0,2025-09-05
3625,958,0,0,2024-08-23
1402,168,0,0,2024-08-05
686,1980,0,0,2025-07-10
1710,2625,0,0,2025-06-07
98,1479,0,0,2025-04-20
4984,2138,1,1,2025-05-18
2808,113,1,0,2025-10-16
4323,1063,1,1,2025-10-13
3383,2005,1,1,2025-04-07
4131,1027,1,0,2025-02-09
57,2291,0,0,2024-04-23
195,2665,1,1,2024-10-02
331,1392,0,0,2024-08-09
2638,1343,0,0,2024-11-17
690,2038,0,0,2025-04-24
1369,1862,0,0,2025-06-29
1986,2970,1,1,2024-12-16
966,2825,1,1,2025-07-19
2958,443,1,1,2025-12-03
2095,114,1,1,2024-03-30
4376,128,1,0,2024-05-31
2981,121,1,1,2025-07-08
527,271,0,0,2024-01-14
2238,1945,0,0,2025-08-15
3776,201,0,0,2024-05-31
4430,1441,0,0,2024-10-25
4643,1785,0,0,2025-03-18
3323,800,0,0,2024-12-21
1340,1043,0,0,2025-10-08
4950,104,1,1,2024-07-03
658,1010,1,0,2025-05-19
4732,256,0,0,2025-09-27
2248,1374,0,0,2024-06-03
3295,1904,1,0,2024-09-01
2772,530,1,0,2024-12-16
790,1983,1,1,2025-10-07
3686,1730,1,1,2025-01-25
3824,165,1,1,2024-02-11
4548,18,1,0,2024-07-05
2502,1852,1,1,2025-07-20
1114,1322,0,0,2025-02-20
486,2529,0,0,2025-02-23
4818,2640,0,0,2025-12-04
2194,2147,1,0,2025-02-25
2956,2904,1,1,2025-07-08
1405,2538,0,0,2024-02-09
1761,2575,0,0,2024-08-10
131,670,0,0,2024-08-30
246,2509,1,0,2024-03-20
3471,801,0,0,2024-12-02
2526,1574,1,1,2025-11-20
3727,1018,0,0,2025-09-09
2615,2961,0,0,2024-06-29
2842,537,0,0,2024-02-05
635,2266,0,0,2025-01-02
3719,1660,1,0,2025-09-02
2040,1366,0,0,2025-07-14
1923,1277,0,0,2024-02-01
1295,232,0,0,2024-11-02
3475,797,1,0,2024-12-22
2145,2831,0,0,2025-09-23
3068,1632,0,0,2025-11-15
2813,726,0,0,2025-04-01
1735,1644,1,0,2025-03-28
3438,746,0,0,2025-05-25
2986,1882,1,1,2025-05-25
2975,2936,1,0,2024-07-25
2511,834,1,1,2025-11-27
689,318,1,0,2024-12-07
2171,1201,0,0,2025-07-06
3917,2628,1,0,2025-05-15
4541,2177,0,0,2024-02-23
2460,1551,1,1,2024-08-22
612,662,0,0,2025-02-16
3342,1119,0,0,2024-01-24
1423,1031,0,0,2025-01-24
1459,2403,0,0,2025-02-20
3623,711,1,0,2024-10-19
1757,2670,0,0,2024-11-12
4328,2031,1,0,2025-08-05
2951,983,0,0,2025-05-20
3807,1295,0,0,2025-04-19
3020,2667,1,0,2024-09-13
3934,2330,1,0,2025-01-20
400,1392,0,0,2024-08-14
1406,1066,1,1,2025-11-03
211,2967,1,1,2025-05-23
2457,978,0,0,2025-03-11
3146,689,1,0,2024-04-25
582,1101,0,0,2025-05-06
3488,1724,0,0,2024-12-27
3189,468,0,0,2024-04-25
4874,2567,1,0,2025-03-10
4974,420,0,0,2025-05-21
524,2126,0,0,2025-09-22
303,1581,1,0,2024-08-05
3587,343,1,1,2024-06-17
1350,1305,1,0,2024-03-28
667,1702,1,0,2025-11-13
1534,1969,1,0,2024-10-26
4433,1703,0,0,2024-09-12
1859,2617,1,0,2024-06-09
4540,1602,0,0,2024-03-03
4490,1210,1,1,2025-03-22
3237,1560,0,0,2025-01-02
3709,2070,0,0,2025-06-21
266,253,0,0,2024-01-29
695,1140,0,0,2025-07-23
2109,1607,1,0,2024-09-04
1390,1011,0,0,2025-08-17
3467,278,0,0,2025-02-06
4742,1509,1,0,2025-10-21
4907,2903,0,0,2025-10-23
3744,1326,0,0,2025-06-11
1748,2007,0,0,2025-09-20
4128,699,0,0,2024-11-02
2786,1288,1,0,2024-03-11
4922,2627,1,0,2024-05-03
3634,1780,1,0,2025-02-20
817,166,1,1,2024-01-06
4387,424,1,0,2025-11-21
4668,229,0,0,2025-07-19
3553,105,0,0,2025-06-18
2913,2260,0,0,2025-08-20
3139,1743,0,0,2024-08-17
3434,867,1,0,2024-01-23
141,1992,1,1,2025-04-17
714,234,1,1,2024-12-22
1354,2717,1,0,2024-12-23
2341,426,1,0,2025-03-23
2273,1415,0,0,2025-01-20
4111,1430,0,0,2025-11-03
1919,1318,1,1,2024-08-03
2265,2626,1,0,2025-02-25
2711,156,0,0,2025-04-18
2970,1322,1,1,2025-02-22
4589,2977,1,0,2025-07-14
2706,312,1,0,2024-09-13
2380,1718,1,0,2025-06-30
421,338,0,0,2024-11-09
1392,647,0,0,2024-02-01
1435,2545,1,0,2025-03-24
2685,664,1,0,2024-03-19
2088,2780,0,0,2024-03-19
433,583,1,1,2024-02-29
2781,1103,1,1,2025-08-27
2149,368,1,0,2024-04-13
2318,588,1,0,2025-03-12
2623,907,0,0,2025-08-05
2792,284,0,0,2024-09-10
4983,1975,1,1,2024-09-29
2330,1709,1,1,2024-03-13
1373,90,1,0,2025-01-01
184,1630,0,0,2025-11-07
2159,1670,1,0,2024-10-01
4306,2032,1,1,2024-03-25
3133,1431,0,0,2025-08-15
1791,2833,1,1,2024-05-14
541,1971,1,0,2025-06-19
396,1005,1,0,2025-05-23
1896,251,1,0,2025-01-27
712,2168,0,0,2024-10-13
3438,2674,0,0,2024-09-10
445,2724,1,1,2025-05-10
1632,358,1,0,2024-05-09
396,2995,1,0,2025-04-27
4755,985,0,0,2024-01-15
3385,2043,0,0,2025-06-30
3727,984,0,0,2024-09-22
3737,1547,1,0,2025-01-19
477,853,1,0,2024-08-10
2711,2851,1,0,2024-03-11
884,207,1,0,2025-11-01
2582,1522,1,0,2025-11-11
1109,788,0,0,2024-10-30
674,843,1,0,2024-08-26
2551,2683,1,0,2024-03-12
3806,94,1,1,2024-03-13
1136,1731,1,0,2025-03-12
2621,2590,0,0,2024-04-05
2505,2077,1,1,2024-03-03
2341,2304,0,0,2024-10-17
1113,1857,0,0,2024-08-01
3716,1021,1,0,2025-03-26
3579,2322,1,0,2024-09-21
2826,688,0,0,2025-10-24
1876,1480,1,1,2024-11-01
915,659,1,1,2025-08-11
4348,2292,0,0,2025-08-05
4848,2744,0,0,2025-07-06
2459,2472,1,1,2024-11-13
2735,2560,0,0,2024-08-18
2264,1285,0,0,2025-03-17
2402,1223,1,0,2025-01-16
1952,2393,1,1,2024-03-17
1392,1242,0,0,2024-04-21
3078,2030,1,0,2025-03-14
77,284,1,0,2024-09-14
4908,2816,1,1,2024-06-03
2468,1540,1,1,2025-07-24
1872,1735,1,0,2025-03-15
365,526,0,0,2025-02-15
470,2832,1,1,2024-04-18
266,2602,1,1,2025-11-10
352,2757,1,0,2025-04-20
2442,52,0,0,2024-12-08
1045,2807,0,0,2024-09-25
2198,1434,1,0,2024-03-18
2829,1183,0,0,2024-09-15
1649,515,0,0,2024-08-25
4014,2816,0,0,2024-05-29
740,1455,0,0,2025-02-07
3206,2135,0,0,2025-03-03
2847,1469,0,0,2025-11-20
2664,1495,0,0,2025-03-19
