id_venda,id_cliente,id_campanha,valor,data_venda
2916,493,2375,79.62,2024-05-07
2917,4770,780,38.90,2024-05-03
2918,4686,705,207.74,2024-05-07
2919,4963,1182,116.16,2024-06-07
2920,669,2410,46.38,2024-09-17
2921,3513,2373,125.95,2025-01-14
2922,2599,470,32.81,2024-05-09
2923,4717,2418,125.89,2025-07-28
2924,3362,900,68.48,2025-05-08
2925,3849,2374,90.25,2025-05-14
2926,2130,545,427.40,2025-09-03
2927,1887,1525,224.23,2025-06-17
2928,3873,2163,84.17,2024-12-09
2929,3909,2871,70.34,2024-01-24
2930,1550,2986,97.85,2025-02-02
2931,2652,1400,113.46,2024-02-06
2932,2028,1824,65.23,2024-01-17
2933,1548,2384,60.83,2025-03-10
2934,2345,1179,46.53,2025-10-09
2935,815,1639,60.73,2025-10-31
2936,886,1104,89.78,2025-09-28
2937,4996,716,30.50,2025-11-18
2938,3112,2221,60.37,2024-12-13
2939,2931,2022,64.29,2025-06-05
2940,2305,342,78.05,2025-10-18
2941,658,1010,51.85,2025-05-30
2942,140,2022,85.36,2025-06-15
2943,3213,666,86.37,2025-08-21
2944,1546,1228,187.86,2025-07-30
2945,1281,2870,37.64,2025-07-02
2946,4128,1650,52.61,2024-07-26
2947,4576,702,191.02,2025-08-15
2948,1161,854,42.41,2024-06-23
2949,2489,1967,89.79,2025-02-02
2950,3513,2373,78.94,2025-01-19
2951,1449,2267,53.49,2024-09-20
2952,2921,925,65.15,2024-07-10
2953,1152,721,74.52,2024-09-25
2954,4500,274,162.45,2025-02-20
2955,4977,241,132.16,2025-09-27
2956,4090,1394,36.91,2024-08-25
2957,4458,36,139.31,2025-03-13
2958,4791,656,55.14,2025-06-19
2959,3724,807,210.03,2024-10-04
2960,4683,990,141.05,2024-09-29
2961,3769,2302,95.54,2024-08-09
2962,3971,1625,83.40,2024-05-17
2963,1214,729,142.70,2025-01-06
2964,4340,2241,132.99,2025-01-14
2965,2820,2216,256.58,2024-10-15
2966,263,1287,65.87,2024-04-30
2967,2876,391,74.02,2025-12-06
2968,4294,2437,203.85,2025-01-16
2969,2581,511,82.97,2024-07-02
2970,3180,2157,71.81,2025-01-31
2971,3017,1363,271.90,2025-09-15
2972,1740,1011,94.60,2025-08-20
2973,1308,743,77.49,2025-09-03
2974,2708,2859,42.46,2025-09-17
2975,466,89,161.81,2024-03-05
2976,3513,2110,27.58,2025-06-12
2977,308,2447,152.49,2025-06-17
2978,4994,167,34.35,2024-01-15
2979,3532,2565,190.99,2025-05-08
2980,1212,2241,159.77,2025-01-19
2981,1736,2002,41.31,2024-11-09
2982,3872,2258,102.85,2025-11-15
2983,3656,256,27.33,2025-10-18
2984,3999,2412,60.13,2024-06-30
2985,719,1053,88.90,2024-08-13
2986,569,1278,37.55,2024-03-03
2987,1191,1901,127.88,2024-11-15
2988,3283,43,64.34,2025-01-22
2989,4785,170,155.01,2025-04-23
2990,1724,168,134.14,2024-08-21
2991,185,1457,,2024-08-31
2992,384,2303,140.28,2025-06-29
2993,1556,354,125.96,2024-12-29
2994,4527,2004,66.45,2024-05-31
2995,4099,315,87.47,2024-03-27
2996,717,492,60.87,2025-05-28
2997,3806,94,104.68,2024-03-15
2998,823,360,101.80,2024-01-19
2999,1634,2152,94.47,2024-12-08
3000,2876,698,88.74,2024-07-11
3001,2434,501,54.85,2025-06-23
3002,3401,928,127.44,2025-06-25
3003,876,1948,213.64,2025-10-21
3004,4596,2945,80.59,2025-12-10
3005,132,54,16.70,2025-07-08
3006,3341,1808,218.54,2025-01-21
3007,789,1262,32.44,2025-03-01
3008,2372,525,29.73,2024-03-08
3009,308,2040,79.64,2025-07-17
3010,4202,101,90.67,2024-09-02
3011,317,1201,96.11,2025-07-09
3012,1034,889,34.07,2025-01-17
3013,2577,665,41.26,2025-12-03
3014,1346,2004,50.82,2024-05-25
3015,4505,1333,57.54,2024-05-07
3016,2279,85,161.17,2024-10-26
3017,2298,1685,112.83,2025-11-14
3018,250,2732,85.81,2024-10-08
3019,2925,832,60.49,2025-04-12
3020,1664,173,62.79,2025-03-14
3021,4817,2634,231.89,2024-06-22
3022,2391,2272,206.92,2024-08-01
3023,1513,1272,233.49,2025-08-01
3024,3554,1987,67.57,2024-02-12
3025,1550,2965,116.34,2024-10-07
3026,4428,1525,115.60,2025-07-01
3027,771,2213,239.36,2024-06-24
3028,2463,1483,461.02,2025-12-10
3029,1742,286,150.65,2025-10-30
3030,4881,1822,92.40,2024-11-07
3031,3186,2188,93.22,2024-01-23
3032,359,2703,112.83,2025-09-26
3033,3456,1334,55.64,2024-06-06
3034,3205,726,132.88,2025-04-06
3035,1276,1767,57.76,2025-02-24
3036,1259,2291,199.75,2024-05-01
3037,2340,1977,46.74,2025-09-01
3038,2769,2321,60.14,2025-02-16
3039,4110,2747,67.74,2024-05-18
3040,3176,1263,45.95,2024-08-28
3041,2528,1624,54.56,2024-11-13
3042,2752,2552,116.87,2024-12-03
3043,975,1959,72.26,2025-04-17
3044,3328,776,141.21,2024-01-26
3045,4831,844,76.19,2024-03-27
3046,1381,453,88.48,2025-07-04
3047,2505,2077,64.13,2024-03-04
3048,4764,2112,78.99,2024-06-01
3049,1961,320,31.20,2025-11-15
3050,225,146,171.76,2025-06-08
3051,643,1439,125.62,2024-05-20
3052,3976,1632,223.04,2025-11-24
3053,1918,2302,69.77,2024-08-29
3054,1897,2058,150.13,2025-06-10
3055,4862,527,70.07,2024-11-30
3056,3970,500,32.89,2025-02-01
3057,2708,2859,98.77,2025-09-06
3058,1444,2665,67.88,2024-10-13
3059,4031,321,176.36,2025-03-19
3060,4062,1096,52.39,2025-01-13
3061,2881,2626,105.12,2025-03-06
3062,714,234,33.32,2024-12-30
3063,3514,1354,69.00,2025-03-11
3064,1574,1042,107.93,2024-08-20
3065,3659,1111,68.33,2025-07-24
3066,1213,1121,341.06,2025-07-29
3067,2161,379,27.63,2025-04-29
3068,605,2860,55.71,2024-12-10
3069,2138,2462,76.49,2025-09-02
3070,2644,888,326.66,2024-10-19
3071,2769,2619,82.98,2024-07-07
3072,2235,2452,28.24,2024-10-12
3073,1090,1231,55.81,2024-12-26
3074,79,2432,62.47,2024-01-14
3075,910,2054,45.70,2024-12-31
3076,3329,1456,34.20,2025-02-17
3077,711,1989,141.21,2025-01-24
3078,2631,2842,124.31,2024-04-22
3079,4063,2149,61.73,2025-11-21
3080,15,1566,121.90,2025-07-03
3081,4614,1512,115.76,2025-02-28
3082,1034,889,27.03,2025-01-27
3083,4661,211,124.68,2024-03-06
3084,2729,2682,56.58,2025-09-07
3085,4307,2260,95.26,2025-08-19
3086,178,1395,192.24,2024-06-09
3087,1221,191,74.10,2024-02-08
3088,1069,758,134.03,2024-08-12
3089,449,1051,164.22,2025-09-12
3090,4856,2468,51.28,2024-11-13
3091,1534,1620,70.20,2024-08-18
3092,3628,1663,47.55,2025-05-29
3093,4927,2819,52.56,2025-05-17
3094,2894,1901,49.72,2024-11-14
3095,2416,2381,81.10,2024-12-20
3096,1109,274,255.18,2025-02-06
3097,1919,1318,53.49,2024-08-09
3098,4043,2782,122.18,2024-03-31
3099,3456,1334,54.48,2024-06-02
3100,2662,2585,127.36,2025-04-21
3101,2719,2624,27.24,2024-05-06
3102,4714,457,32.70,2025-03-07
3103,4831,2075,158.46,2025-09-04
3104,3765,2338,97.04,2025-07-24
3105,622,720,85.22,2025-04-17
3106,2223,2338,132.47,2025-08-03
3107,4081,770,133.83,2025-02-24
3108,3346,2266,306.38,2025-01-07
3109,716,558,68.41,2024-07-10
3110,3712,1121,71.48,2025-07-30
3111,1634,538,123.81,2024-08-26
3112,3399,1769,58.12,2025-05-18
3113,28,2031,59.33,2025-08-21
3114,3659,1111,150.48,2025-07-22
3115,2127,1895,25.44,2024-05-14
3116,3761,855,55.34,2025-11-01
3117,2547,743,17.72,2025-09-06
3118,4894,1347,123.69,2025-06-05
3119,3575,1747,79.40,2024-06-11
3120,1092,492,93.10,2025-05-26
3121,4700,1217,39.14,2025-03-01
3122,3121,393,338.00,2024-05-19
3123,2970,1322,94.97,2025-03-08
3124,4702,477,35.28,2024-04-01
3125,969,2022,18.53,2025-06-09
3126,3842,209,95.45,2024-02-13
3127,2620,1522,68.79,2025-11-14
3128,1259,2291,9.96,2024-04-22
3129,3541,1251,42.77,2025-02-17
3130,2526,1574,48.76,2025-12-03
3131,2591,2400,83.51,2024-08-30
3132,4980,2133,153.05,2025-01-31
3133,891,602,116.47,2024-05-14
3134,2952,639,59.74,2024-07-06
3135,4458,1072,31.75,2024-08-21
3136,817,166,41.92,2024-01-15
3137,4845,2418,118.30,2025-07-16
3138,4556,1857,126.48,2024-08-02
3139,2392,709,96.73,2025-10-11
3140,175,576,97.76,2024-01-24
3141,730,2831,88.99,2025-10-07
3142,1090,2771,235.50,2024-01-26
3143,1638,2975,43.83,2024-03-13
3144,4466,1760,69.90,2025-03-01
3145,4536,1026,33.17,2024-05-27
3146,1287,1337,25.51,2024-06-24
3147,2210,2710,25.13,2025-07-20
3148,101,2049,111.23,2024-03-28
3149,4866,1398,160.05,2025-04-01
3150,1775,1618,62.80,2024-12-30
3151,1679,1514,134.70,2024-07-15
3152,2284,2163,83.08,2024-12-17
3153,3021,246,168.80,2025-09-09
3154,790,1983,301.46,2025-10-16
3155,3641,340,47.46,2025-03-16
3156,3011,528,229.03,2024-03-21
3157,2850,1985,64.80,2025-03-02
3158,2361,671,86.53,2025-07-07
3159,3186,2188,114.98,2024-01-19
3160,1297,2516,77.22,2024-11-23
3161,749,2091,41.81,2024-02-28
3162,613,725,147.93,2024-10-05
3163,2621,610,24.32,2025-10-14
3164,2956,2583,146.24,2024-10-04
3165,2729,1785,192.86,2025-03-27
3166,4118,1967,36.70,2025-02-08
3167,4503,81,65.95,2025-09-27
3168,1001,2365,76.37,2025-09-03
3169,2022,1134,22.16,2025-03-04
3170,4270,1087,133.61,2024-11-21
3171,1286,2194,120.74,2024-06-09
3172,2986,1882,121.21,2025-06-04
3173,1122,950,97.32,2024-12-02
3174,2229,2617,20.34,2024-06-23
3175,2017,1579,54.32,2025-03-23
3176,2850,2094,26.11,2024-09-17
3177,3421,2151,216.76,2025-03-03
3178,1263,1559,69.57,2025-05-25
3179,605,2910,50.72,2025-12-15
3180,2043,2820,71.91,2024-09-16
3181,4933,1317,151.55,2025-04-02
3182,2881,2626,42.71,2025-03-04
3183,156,51,53.91,2025-05-22
3184,4728,1527,124.24,2025-05-09
3185,2830,1954,133.27,2024-10-24
3186,936,1895,57.83,2024-05-10
3187,3994,2004,69.54,2024-06-05
3188,266,253,23.29,2024-01-31
3189,2830,1954,105.05,2024-10-17
3190,4776,2229,326.88,2025-09-14
3191,3856,504,60.99,2024-01-20
3192,849,2892,85.15,2025-08-24
3193,888,1603,306.93,2024-09-01
3194,1103,1296,81.58,2025-05-26
3195,2963,58,136.97,2025-11-21
3196,1110,1585,45.68,2024-04-12
3197,2644,888,93.95,2024-10-09
3198,3141,2513,81.74,2025-02-24
3199,4398,487,50.68,2024-02-11
3200,4887,911,101.23,2024-08-26
3201,4064,2972,204.36,2025-05-09
3202,4456,184,229.44,2025-06-03
3203,4685,2354,57.55,2024-03-25
3204,2298,1685,99.77,2025-11-19
3205,4095,1852,219.81,2025-07-14
3206,1152,721,27.50,2024-09-30
3207,449,1051,22.79,2025-09-11
3208,5,743,106.17,2025-09-07
3209,4764,110,29.98,2024-03-23
3210,3857,712,65.90,2025-10-17
3211,2868,2422,87.84,2025-10-04
3212,2735,1881,199.57,2025-10-23
3213,3676,1685,78.22,2025-11-14
3214,876,1948,58.06,2025-10-16
3215,1174,1833,149.33,2024-01-29
3216,3399,1769,96.55,2025-05-18
3217,3615,1650,65.72,2024-07-22
3218,780,914,51.42,2024-01-19
3219,3873,2163,60.21,2024-12-17
3220,229,2126,38.42,2025-09-13
3221,4721,1697,56.50,2025-05-08
3222,4908,2816,32.68,2024-06-08
3223,1109,274,73.25,2025-02-04
3224,3457,1026,158.51,2024-05-25
3225,3649,1956,22.35,2025-11-24
3226,1813,1854,83.54,2025-10-09
3227,134,871,185.21,2024-07-12
3228,1892,2331,112.20,2025-02-26
3229,4682,1392,83.91,2024-08-21
3230,3919,2101,22.15,2025-11-06
3231,2043,2188,66.03,2024-01-11
3232,4277,883,31.92,2025-03-26
3233,4188,1840,185.32,2024-10-19
3234,3520,1781,100.35,2024-10-25
3235,2288,1896,132.53,2024-12-19
3236,517,1631,35.08,2025-02-25
3237,263,881,257.81,2025-12-04
3238,2551,2721,79.66,2024-02-01
3239,4479,1558,102.51,2024-06-10
3240,2686,547,90.30,2025-05-25
3241,1750,45,241.24,2024-05-16
3242,2558,2159,63.77,2025-12-05
3243,1717,2699,32.08,2024-09-03
3244,2369,1076,75.95,2025-10-03
3245,3807,2095,107.90,2024-11-21
3246,4661,211,52.02,2024-03-02
3247,4490,1210,69.06,2025-03-27
3248,40,1679,166.98,2024-10-04
3249,3229,624,59.34,2024-07-07
3250,2353,777,73.15,2025-06-01
3251,1495,1612,27.46,2025-10-15
3252,2168,2335,73.18,2024-06-07
3253,3197,2665,75.68,2024-10-09
3254,2966,1405,36.18,2024-02-17
3255,2069,869,119.00,2025-07-08
3256,3062,149,79.07,2025-04-04
3257,3822,2102,70.40,2024-01-22
3258,351,1797,29.52,2025-02-12
3259,409,2103,69.23,2025-10-16
3260,4424,106,52.41,2025-08-30
3261,2658,1983,133.20,2025-10-22
3262,544,1882,54.59,2025-05-30
3263,129,63,45.04,2025-07-31
3264,4191,2704,308.55,2024-09-10
3265,4955,2599,93.65,2025-11-27
3266,658,771,195.49,2024-04-05
3267,4919,2646,15.53,2024-11-26
3268,2944,2430,50.77,2024-11-15
3269,3624,804,38.96,2024-01-06
3270,3295,1561,20.78,2025-05-05
3271,1632,768,86.36,2024-05-16
3272,2949,2475,95.87,2024-11-08
3273,1645,2999,352.50,2024-09-01
3274,2281,463,75.07,2025-04-28
3275,2686,2113,85.22,2025-05-20
3276,3123,653,102.56,2024-08-19
3277,1674,2661,165.32,2025-02-23
3278,772,1604,226.55,2025-02-14
3279,522,1167,86.82,2024-08-18
3280,696,1516,75.76,2024-11-30
3281,1965,1466,98.46,2024-12-02
3282,4550,510,30.53,2024-07-28
3283,3169,1493,67.35,2024-05-23
3284,2545,210,162.86,2025-03-24
3285,1574,1042,42.92,2024-08-21
3286,2943,1339,53.95,2024-04-11
3287,3491,1655,56.73,2024-02-22
3288,1090,2771,25.30,2024-01-22
3289,4742,964,77.08,2025-07-09
3290,1578,596,32.47,2025-11-19
3291,3255,2330,58.79,2025-02-01
3292,140,134,276.25,2024-05-15
3293,1447,2372,116.55,2024-06-30
3294,4685,2354,62.12,2024-04-01
3295,1259,2291,49.45,2024-04-23
3296,3554,1987,93.31,2024-01-31
3297,4358,1025,153.78,2024-06-22
3298,1937,2985,78.17,2024-03-22
3299,719,2438,34.27,2024-03-20
3300,789,1262,90.40,2025-03-14
3301,4142,1173,78.74,2024-09-17
3302,1644,131,61.02,2025-06-15
3303,2404,2335,154.62,2024-06-06
3304,4511,680,88.77,2025-07-20
3305,957,490,34.05,2024-12-11
3306,4821,1640,79.27,2025-10-05
3307,4849,619,86.14,2025-03-14
3308,4375,908,20.96,2025-02-15
3309,2291,621,209.82,2024-10-17
3310,2591,2400,123.41,2024-09-12
3311,2280,2617,44.61,2024-06-25
3312,1698,2921,90.59,2025-08-10
3313,2788,1675,120.33,2025-02-16
3314,3864,1260,95.63,2025-02-04
3315,2680,2406,112.04,2024-06-04
3316,2756,2719,91.77,2024-10-15
3317,4261,2297,403.00,2025-07-05
3318,4977,241,64.69,2025-09-26
3319,3860,932,70.27,2024-12-26
3320,4666,1609,63.25,2025-07-03
3321,520,2221,100.26,2024-12-09
3322,558,2564,93.14,2025-08-13
3323,2138,2462,124.22,2025-09-03
3324,1951,1334,165.09,2024-05-25
3325,4886,254,35.76,2025-11-12
3326,2295,1259,79.16,2025-12-01
3327,1381,453,72.51,2025-06-30
3328,1184,307,41.45,2024-03-24
3329,4751,408,219.53,2024-01-26
3330,1241,1445,98.57,2025-04-21
3331,4609,1087,140.27,2024-11-28
3332,2528,1624,32.82,2024-11-14
3333,3518,570,48.46,2024-05-03
3334,4477,1558,79.51,2024-05-30
3335,4689,2256,67.09,2024-07-16
3336,1040,1751,52.06,2025-01-19
3337,164,2616,131.09,2024-08-08
3338,3710,1813,23.68,2025-11-28
3339,3845,97,103.62,2024-12-31
3340,1184,307,46.82,2024-03-30
3341,1440,974,111.99,2025-08-20
3342,3786,2212,218.72,2025-05-02
3343,2956,2583,159.05,2024-10-01
3344,1419,180,75.43,2025-07-24
3345,1543,2331,77.41,2025-02-25
3346,2872,64,28.79,2025-11-23
3347,1684,407,76.96,2024-11-13
3348,3210,221,98.50,2024-08-28
3349,1953,1383,96.53,2024-06-13
3350,1069,758,53.96,2024-08-01
3351,3007,2906,183.75,2024-12-10
3352,3355,1957,34.58,2025-03-29
3353,974,1223,222.08,2025-01-26
3354,4985,219,148.03,2024-04-29
3355,446,1246,31.24,2024-06-29
3356,4292,2205,168.90,2024-05-24
3357,2374,2367,113.45,2024-12-24
3358,3702,188,60.92,2024-04-13
3359,4186,323,555.27,2024-12-15
3360,3516,500,37.50,2025-01-29
3361,1206,989,39.63,2024-09-28
3362,1970,976,157.97,2024-06-28
3363,3075,1087,132.50,2024-12-03
3364,617,2344,88.37,2024-10-03
3365,2573,2587,29.78,2025-03-16
3366,2078,2047,33.02,2024-12-09
3367,2191,2539,43.64,2025-08-30
3368,4449,1819,91.85,2025-05-08
3369,3533,2774,96.77,2024-02-06
3370,3031,257,111.61,2024-11-14
3371,482,2678,68.86,2025-02-17
3372,3686,1730,35.24,2025-02-04
3373,1048,226,159.54,2024-07-13
3374,2961,212,114.16,2025-02-27
3375,1723,1221,70.59,2024-11-21
3376,4458,36,280.06,2025-03-19
3377,235,37,276.54,2024-05-02
3378,1968,1816,65.74,2025-04-11
3379,3383,2005,35.21,2025-04-14
3380,2976,2139,49.64,2024-03-30
3381,2353,777,136.95,2025-06-05
3382,2657,879,52.49,2025-01-04
3383,425,2159,181.33,2025-12-02
3384,1036,911,64.71,2024-09-05
3385,1955,1481,45.71,2024-02-16
3386,2280,2617,137.42,2024-06-20
3387,2210,2710,29.18,2025-07-22
3388,3777,2466,81.07,2025-09-11
3389,2100,575,51.89,2024-11-01
3390,192,240,99.95,2025-05-12
3391,3724,807,52.98,2024-09-27
3392,865,2863,38.63,2025-01-14
3393,3322,2466,202.00,2025-09-19
3394,4186,323,33.59,2024-12-15
3395,3084,40,179.84,2024-05-27
3396,4114,2169,84.52,2025-11-02
3397,284,937,67.46,2025-05-11
3398,2532,2984,71.64,2025-07-23
3399,771,1738,61.29,2025-04-05
3400,28,265,81.40,2024-08-03
3401,1721,1557,47.46,2024-04-07
3402,4846,2504,78.37,2025-04-02
3403,708,2851,42.97,2024-03-31
3404,1342,828,103.22,2025-07-22
3405,4715,2801,153.60,2025-05-31
3406,4153,2121,107.58,2024-06-12
3407,3402,722,124.15,2024-01-22
3408,886,1104,280.47,2025-09-27
3409,2990,1716,92.24,2024-10-11
3410,2956,2904,138.75,2025-07-08
3411,4974,2176,87.51,2025-07-09
3412,1951,1334,103.37,2024-05-28
3413,3446,2379,109.34,2025-08-04
3414,1120,1448,223.27,2024-05-30
3415,4207,2000,80.86,2024-04-01
3416,4311,710,22.73,2025-03-20
3417,4572,648,70.30,2025-07-25
3418,2188,2814,28.22,2024-07-31
3419,3770,2148,50.67,2025-08-01
3420,2657,879,79.32,2025-01-13
3421,4804,2675,34.60,2024-04-16
3422,747,687,59.92,2025-11-19
3423,4756,2691,151.23,2024-02-26
3424,4121,2345,89.08,2024-05-11
3425,1781,1492,68.36,2025-11-27
3426,4213,350,41.84,2024-11-02
3427,225,146,18.54,2025-06-16
3428,4005,1638,41.47,2025-02-27
3429,2797,2735,45.54,2025-06-30
3430,3031,565,244.80,2024-10-08
3431,361,609,110.01,2025-04-01
3432,4639,768,90.61,2024-05-21
3433,4011,848,87.19,2025-02-24
3434,4317,812,242.86,2025-08-05
3435,1065,1887,60.28,2024-09-23
3436,2163,145,62.00,2024-05-31
3437,845,552,259.71,2025-07-09
3438,3011,528,205.92,2024-03-22
3439,284,590,81.43,2025-02-28
3440,817,166,40.74,2024-01-13
3441,1287,1337,50.90,2024-06-15
3442,1862,1901,224.60,2024-11-06
3443,2404,2335,101.94,2024-06-12
3444,120,2292,69.14,2025-08-12
3445,617,2344,101.22,2024-10-05
3446,4251,1412,43.69,2024-01-25
3447,4122,725,131.96,2024-10-09
3448,1252,1593,122.77,2025-07-13
3449,841,1799,71.12,2025-03-21
3450,2229,2617,40.30,2024-06-23
3451,267,1241,68.65,2024-08-31
3452,1714,2308,101.65,2024-04-13
3453,2438,685,119.86,2024-05-03
3454,2910,2372,211.32,2024-06-20
3455,4428,2368,50.50,2025-07-18
3456,3778,1128,47.39,2024-08-01
3457,213,2444,126.50,2024-08-26
3458,2915,1392,62.41,2024-08-09
3459,4149,2605,65.64,2024-08-16
3460,2384,1661,226.35,2024-06-16
3461,1174,1833,116.99,2024-01-31
3462,4345,596,138.19,2025-11-14
3463,2420,2911,127.66,2025-05-01
3464,1,2,172.22,2025-05-22
3465,582,2482,43.53,2025-10-28
3466,456,2564,72.09,2025-08-09
3467,140,2022,13.04,2025-06-20
3468,1026,517,85.53,2025-10-14
3469,569,423,56.92,2024-10-09
3470,1876,1409,46.10,2024-03-09
3471,1509,960,159.10,2024-06-09
3472,4439,2821,86.85,2025-02-05
3473,3454,2096,38.59,2025-09-14
3474,3452,1242,96.77,2024-04-26
3475,2156,784,75.91,2024-02-23
3476,3659,1111,47.76,2025-07-13
3477,3949,2151,87.57,2025-03-02
3478,1573,2230,58.35,2025-11-28
3479,1093,1675,66.07,2025-02-23
3480,3850,1079,81.42,2024-06-28
3481,2028,1824,138.52,2024-01-10
3482,4476,984,116.89,2024-10-08
3483,1012,905,147.11,2024-08-20
3484,4681,1297,93.83,2025-03-23
3485,2096,27,76.87,2025-01-27
3486,670,2650,30.95,2024-10-26
3487,3801,2525,92.11,2024-11-02
3488,3181,2101,68.40,2025-10-27
3489,4236,1274,30.38,2024-02-21
3490,3328,2732,118.08,2024-10-04
3491,442,1613,95.85,2024-02-22
3492,3219,858,118.52,2025-04-23
3493,2531,2459,128.25,2024-05-25
3494,1482,2471,105.57,2025-07-14
3495,3205,726,66.22,2025-04-09
3496,3806,1724,57.68,2025-01-04
3497,1884,1181,54.94,2025-03-08
3498,210,2776,41.09,2024-07-02
3499,3820,2523,110.95,2024-03-07
3500,3967,724,89.23,2024-02-18
3501,892,1203,444.11,2025-01-22
3502,915,1497,171.17,2025-09-26
3503,3820,2523,221.20,2024-03-08
3504,1674,2884,88.19,2025-10-03
3505,716,2280,34.20,2025-11-22
3506,4658,1288,68.14,2024-03-18
3507,1057,278,137.15,2025-02-12
3508,1999,2945,24.45,2025-12-19
3509,1623,2471,87.32,2025-07-25
3510,684,2854,74.71,2025-11-25
3511,3712,864,109.94,2024-06-07
3512,2137,933,121.12,2024-11-26
3513,1514,2115,119.86,2024-06-26
3514,722,2708,77.38,2025-07-02
3515,303,1086,246.38,2025-07-09
3516,1773,137,117.97,2024-06-05
3517,3650,2158,11.14,2025-06-17
3518,3746,1797,86.69,2025-02-14
3519,3126,2011,71.26,2025-04-08
3520,918,574,37.61,2024-06-25
3521,1994,2732,129.96,2024-09-21
3522,58,736,69.25,2025-12-04
3523,1459,2038,145.72,2025-04-24
3524,2914,2954,82.77,2024-12-12
3525,789,1262,93.68,2025-03-11
3526,2708,2859,183.16,2025-09-08
3527,4407,905,129.30,2024-08-16
3528,3156,1129,32.11,2025-10-23
3529,2781,1103,17.15,2025-09-04
3530,503,2625,250.19,2025-06-21
3531,2160,2271,172.50,2024-08-19
3532,4322,2034,91.20,2024-10-16
3533,3354,1676,29.46,2025-02-27
3534,2298,1685,97.97,2025-11-10
3535,650,703,44.39,2025-10-20
3536,4499,2079,62.42,2025-09-23
3537,3631,1268,123.47,2024-02-18
3538,3731,1874,44.26,2025-06-20
3539,4817,1493,88.52,2024-05-30
3540,3292,1173,125.17,2024-09-09
3541,1773,1211,185.16,2025-08-25
3542,2532,2984,103.93,2025-07-25
3543,352,217,164.58,2025-09-02
3544,4992,1140,59.35,2025-08-06
3545,178,1395,173.82,2024-06-05
3546,1036,1828,145.66,2024-05-03
3547,2061,1422,104.29,2025-07-12
3548,4500,2667,238.40,2024-09-09
3549,4311,710,79.87,2025-03-18
3550,3007,2906,188.45,2024-12-10
3551,2545,210,48.29,2025-04-06
3552,4483,3,30.99,2025-09-22
3553,284,1342,87.91,2024-05-09
3554,540,313,47.17,2024-02-10
3555,4083,2264,167.37,2024-09-16
3556,4219,1815,69.71,2024-05-07
3557,2041,2800,174.67,2025-12-09
3558,216,2364,74.24,2024-02-22
3559,3613,677,113.27,2024-05-12
3560,1459,2038,76.17,2025-04-26
3561,643,1439,57.51,2024-05-23
3562,2223,2338,201.49,2025-08-01
3563,4668,1711,120.51,2025-05-22
3564,2881,2626,123.52,2025-02-26
3565,2854,1040,111.00,2025-09-12
3566,3806,94,218.96,2024-03-17
3567,426,1760,133.02,2025-03-03
3568,2927,1237,50.81,2024-04-28
3569,2545,69,92.83,2025-07-10
3570,4469,609,226.91,2025-04-01
3571,1609,1640,91.78,2025-10-04
3572,4031,321,131.97,2025-03-11
3573,4505,1333,31.83,2024-05-01
3574,2756,2719,73.31,2024-10-04
3575,700,779,86.18,2025-05-19
3576,3383,2005,36.65,2025-04-18
3577,4749,2800,34.73,2025-12-03
3578,4681,1297,36.33,2025-03-27
3579,4340,1759,143.62,2025-11-27
3580,3727,1018,40.66,2025-09-18
3581,1099,1430,58.76,2025-10-30
3582,2766,6,39.33,2024-08-03
3583,3973,2131,48.14,2024-05-26
3584,1575,2320,73.86,2025-08-20
3585,3770,123,120.46,2025-07-09
3586,1479,1371,45.32,2025-02-12
3587,3828,354,48.99,2024-12-30
3588,3148,1334,64.29,2024-05-28
3589,3645,239,70.68,2024-11-27
3590,457,1338,101.01,2025-09-19
3591,4983,1975,68.84,2024-10-02
3592,1036,911,180.24,2024-09-04
3593,3791,1178,28.17,2024-04-20
3594,1049,180,412.68,2025-08-11
3595,1755,2127,65.84,2024-02-12
3596,1011,2571,97.77,2024-02-23
3597,1613,497,93.55,2024-07-04
3598,387,2590,48.59,2024-04-13
3599,195,2229,64.05,2025-09-07
3600,2833,1156,55.06,2024-12-28
3601,2950,1412,200.89,2024-01-27
3602,2094,374,209.09,2025-01-25
3603,165,261,106.50,2025-04-12
3604,264,2856,36.70,2025-08-07
3605,1827,841,209.13,2024-05-30
3606,4434,1627,40.59,2025-01-13
3607,2963,58,145.34,2025-11-24
3608,4981,2134,60.55,2024-03-24
3609,1372,2551,89.43,2024-01-18
3610,358,396,96.74,2024-02-06
3611,3220,1129,143.55,2025-10-16
3612,2995,820,147.99,2024-11-10
3613,2966,1871,45.03,2024-11-22
3614,4140,975,251.41,2024-09-16
3615,4756,1289,82.16,2024-04-18
3616,2251,579,158.09,2024-10-15
3617,4659,1764,83.21,2024-06-09
3618,2167,2673,431.98,2024-03-06
3619,3770,1118,140.37,2025-03-29
3620,1994,2732,204.76,2024-09-27
3621,4354,871,104.09,2024-06-30
3622,367,263,17.20,2024-12-04
3623,2764,863,170.53,2024-09-30
3624,2489,1967,51.60,2025-02-11
3625,3928,946,187.85,2025-12-05
3626,3812,81,42.18,2025-09-24
3627,2099,443,73.53,2025-12-08
3628,4586,2682,53.52,2025-09-05
3629,3476,2530,155.20,2024-12-20
3630,442,1613,216.52,2024-03-04
3631,3506,2000,45.81,2024-04-07
3632,3928,946,63.98,2025-12-10
