id_campanha,nome_campanha,canal,data_inicio,data_fim
1599,Black Friday 2024-11 #1599,Email,2024-11-23,2024-12-13
1600,Reativação 2024-12 #1600,Email,2024-12-12,2024-12-19
1601,Black Friday 2025-05 #1601,Email,2025-05-22,2025-05-31
1602,Sazonal 2024-02 #1602,Email,2024-02-28,2024-03-08
1603,Reativação 2024-08 #1603,SMS,2024-08-28,2024-09-06
1604,Fidelidade 2025-01 #1604,Email,2025-01-25,2025-02-03
1605,Black Friday 2024-01 #1605,Push,2024-01-14,2024-01-18
1606,Fidelidade 2024-02 #1606,Email,2024-02-08,2024-02-29
1607,Black Friday 2024-08 #1607,Email,2024-08-28,2024-09-16
1608,Sazonal 2024-04 #1608,Email,2024-04-26,2024-05-08
1609,Black Friday 2025-06 #1609,Email,2025-06-28,2025-07-08
1610,Sazonal 2024-12 #1610,Push,2024-12-09,2024-12-14
1611,Fidelidade 2024-12 #1611,SMS,2024-12-09,2024-12-17
1612,Sazonal 2025-10 #1612,Email,2025-10-01,2025-10-11
1613,Reativação 2024-02 #1613,Email,2024-02-20,2024-03-08
1614,Lançamento 2025-03 #1614,Email,2025-03-03,2025-03-19
1615,Boas-vindas 2025-02 #1615,Email,2025-02-07,2025-02-10
1616,Black Friday 2025-06 #1616,Email,2025-06-08,2025-06-15
1617,Sazonal 2025-11 #1617,Email,2025-11-21,2025-11-26
1618,Fidelidade 2024-12 #1618,Email,2024-12-23,2025-01-09
1619,Lançamento 2024-09 #1619,SMS,2024-09-19,2024-10-03
1620,Black Friday 2024-08 #1620,Push,2024-08-13,2024-08-18
1621,Reativação 2024-02 #1621,Email,2024-02-07,2024-02-16
1622,Sazonal 2025-11 #1622,Email,2025-11-21,2025-12-07
1623,Boas-vindas 2025-05 #1623,Email,2025-05-24,2025-06-12
1624,Boas-vindas 2024-10 #1624,Email,2024-10-24,2024-11-14
1625,Sazonal 2024-05 #1625,Email,2024-05-07,2024-05-23
1626,Boas-vindas 2025-09 #1626,Email,2025-09-12,2025-09-28
1627,Sazonal 2024-12 #1627,Email,2024-12-30,2025-01-05
1628,Lançamento 2025-02 #1628,Email,2025-02-19,2025-02-25
1629,Lançamento 2025-06 #1629,Email,2025-06-05,2025-06-12
1630,Fidelidade 2025-11 #1630,Email,2025-11-04,2025-11-13
1631,Boas-vindas 2025-02 #1631,Email,2025-02-22,2025-03-13
1632,Sazonal 2025-11 #1632,Email,2025-11-11,2025-11-16
1633,Lançamento 2025-11 #1633,SMS,2025-11-01,2025-11-09
1634,Lançamento 2025-04 #1634,Email,2025-04-15,2025-04-23
1635,Lançamento 2024-07 #1635,Email,2024-07-07,2024-07-24
1636,Sazonal 2025-06 #1636,Email,2025-06-11,2025-07-02
1637,Lançamento 2024-07 #1637,Email,2024-07-18,2024-07-23
1638,Reativação 2025-02 #1638,Email,2025-02-08,2025-02-28
1639,Fidelidade 2025-10 #1639,Email,2025-10-18,2025-11-07
1640,Black Friday 2025-09 #1640,Email,2025-09-15,2025-10-06
1641,Boas-vindas 2025-08 #1641,SMS,2025-08-20,2025-09-10
1642,Black Friday 2025-07 #1642,Email,2025-07-02,2025-07-15
1643,Lançamento 2025-09 #1643,Email,2025-09-29,2025-10-06
1644,Reativação 2025-03 #1644,Push,2025-03-20,2025-04-07
1645,Reativação 2025-01 #1645,Email,2025-01-24,2025-02-02
1646,Reativação 2025-07 #1646,Push,2025-07-24,2025-08-13
1647,Reativação 2024-01 #1647,Email,2024-01-26,2024-01-31
1648,Black Friday 2024-10 #1648,SMS,2024-10-24,2024-10-30
1649,Reativação 2025-01 #1649,Email,2025-01-31,2025-02-21
1650,Fidelidade 2024-07 #1650,Email,2024-07-11,2024-07-18
1651,Reativação 2025-08 #1651,SMS,2025-08-27,2025-09-10
1652,Fidelidade 2024-04 #1652,Email,2024-04-05,2024-04-10
1653,Black Friday 2025-10 #1653,SMS,2025-10-25,2025-11-06
1654,Lançamento 2025-06 #1654,Email,2025-06-22,2025-07-06
1655,Black Friday 2024-02 #1655,Email,2024-02-14,2024-02-22
1656,Reativação 2024-09 #1656,Email,2024-09-25,2024-10-03
1657,Lançamento 2025-06 #1657,Email,2025-06-19,2025-07-07
1658,Sazonal 2024-12 #1658,Email,2024-12-23,2024-12-27
1659,Boas-vindas 2025-10 #1659,Email,2025-10-03,2025-10-10
1660,Boas-vindas 2025-08 #1660,Email,2025-08-26,2025-09-01
1661,Reativação 2024-06 #1661,Email,2024-06-02,2024-06-07
1662,Fidelidade 2025-10 #1662,Email,2025-10-21,2025-10-25
1663,Reativação 2025-05 #1663,Email,2025-05-20,2025-05-23
1664,Sazonal 2025-02 #1664,Email,2025-02-15,2025-03-01
1665,Boas-vindas 2024-06 #1665,Email,2024-06-01,2024-06-10
1666,Fidelidade 2025-02 #1666,Email,2025-02-21,2025-02-27
1667,Fidelidade 2025-10 #1667,Email,2025-10-11,2025-10-19
1668,Black Friday 2024-02 #1668,SMS,2024-02-12,2024-03-01
1669,Boas-vindas 2025-10 #1669,Email,2025-10-16,2025-10-23
1670,Boas-vindas 2024-09 #1670,Push,2024-09-24,2024-10-10
1671,Reativação 2024-05 #1671,Email,2024-05-22,2024-06-12
1672,Reativação 2025-04 #1672,Email,2025-04-07,2025-04-19
1673,Sazonal 2024-01 #1673,SMS,2024-01-26,2024-02-13
1674,Sazonal 2024-04 #1674,SMS,2024-04-04,2024-04-16
1675,Sazonal 2025-02 #1675,Push,2025-02-04,2025-02-18
1676,Sazonal 2025-02 #1676,SMS,2025-02-21,2025-03-11
1677,Black Friday 2024-09 #1677,Email,2024-09-18,2024-10-08
1678,Boas-vindas 2025-05 #1678,Email,2025-05-19,2025-05-31
1679,Reativação 2024-09 #1679,Email,2024-09-16,2024-09-29
1680,Reativação 2024-03 #1680,Email,2024-03-08,2024-03-24
1681,Fidelidade 2025-07 #1681,Email,2025-07-16,2025-08-01
1682,Fidelidade 2024-12 #1682,Email,2024-12-28,2025-01-08
1683,Boas-vindas 2025-06 #1683,SMS,2025-06-02,2025-06-22
1684,Sazonal 2024-08 #1684,Push,2024-08-22,2024-09-05
1685,Fidelidade 2025-11 #1685,Push,2025-11-01,2025-11-09
1686,Lançamento 2025-03 #1686,Email,2025-03-02,2025-03-17
1687,Fidelidade 2024-11 #1687,Email,2024-11-02,2024-11-09
1688,Sazonal 2024-01 #1688,SMS,2024-01-31,2024-02-18
1689,Fidelidade 2025-01 #1689,Email,2025-01-08,2025-01-27
1690,Reativação 2025-09 #1690,Email,2025-09-15,2025-10-01
1691,Fidelidade 2025-09 #1691,Email,2025-09-16,2025-09-27
1692,Boas-vindas 2024-11 #1692,SMS,2024-11-03,2024-11-19
1693,Sazonal 2025-09 #1693,Email,2025-09-03,2025-09-23
1694,Reativação 2024-02 #1694,Email,2024-02-02,2024-02-14
1695,Black Friday 2024-11 #1695,Email,2024-11-22,2024-11-26
1696,Boas-vindas 2025-09 #1696,Email,2025-09-02,2025-09-17
1697,Boas-vindas 2025-04 #1697,Email,2025-04-19,2025-04-22
1698,Lançamento 2024-02 #1698,Email,2024-02-22,2024-03-01
1699,Boas-vindas 2025-09 #1699,Email,2025-09-09,2025-09-26
1700,Boas-vindas 2025-04 #1700,Push,2025-04-02,2025-04-20
1701,Fidelidade 2024-05 #1701,Email,2024-05-25,2024-06-08
1702,Sazonal 2025-11 #1702,Push,2025-11-13,2025-11-16
1703,Fidelidade 2024-09 #1703,Push,2024-09-04,2024-09-09
1704,Boas-vindas 2025-03 #1704,Email,2025-03-07,2025-03-21
1705,Reativação 2024-04 #1705,Email,2024-04-22,2024-04-29
1706,Black Friday 2025-10 #1706,Email,2025-10-13,2025-10-26
1707,Sazonal 2024-01 #1707,Email,2024-01-24,2024-02-13
1708,Reativação 2024-04 #1708,Email,2024-04-06,2024-04-16
1709,Boas-vindas 2024-03 #1709,Push,2024-03-07,2024-03-18
1710,Sazonal 2025-11 #1710,Email,2025-11-19,2025-11-29
1711,Fidelidade 2025-05 #1711,SMS,2025-05-18,2025-05-31
1712,Black Friday 2024-07 #1712,SMS,2024-07-11,2024-07-17
1713,Boas-vindas 2024-04 #1713,Email,2024-04-24,2024-05-08
1714,Black Friday 2025-08 #1714,Email,2025-08-12,2025-08-20
1715,Reativação 2025-02 #1715,Email,2025-02-14,2025-03-03
1716,Boas-vindas 2024-09 #1716,Email,2024-09-27,2024-10-12
1717,Sazonal 2024-07 #1717,Email,2024-07-06,2024-07-10
1718,Reativação 2025-06 #1718,Email,2025-06-20,2025-07-09
1719,Fidelidade 2024-07 #1719,Email,2024-07-16,2024-07-30
1720,Reativação 2024-12 #1720,Email,2024-12-22,2024-12-27
1721,Sazonal 2024-09 #1721,SMS,2024-09-22,2024-09-26
1722,Sazonal 2025-09 #1722,Email,2025-09-10,2025-09-20
1723,Black Friday 2024-11 #1723,Email,2024-11-27,2024-12-09
1724,Reativação 2024-12 #1724,Email,2024-12-18,2024-12-28
1725,Sazonal 2025-04 #1725,Email,2025-04-09,2025-04-25
1726,Lançamento 2024-05 #1726,Email,2024-05-18,2024-05-24
1727,Lançamento 2025-03 #1727,Email,2025-03-01,2025-03-18
1728,Lançamento 2024-09 #1728,Email,2024-09-13,2024-09-20
1729,Sazonal 2024-03 #1729,Email,2024-03-29,2024-04-16
1730,Lançamento 2025-01 #1730,Email,2025-01-18,2025-01-26
1731,Reativação 2025-03 #1731,SMS,2025-03-11,2025-03-19
1732,Black Friday 2025-03 #1732,Email,2025-03-10,2025-03-29
1733,Fidelidade 2024-05 #1733,Push,2024-05-01,2024-05-18
1734,Boas-vindas 2025-02 #1734,Email,2025-02-05,2025-02-09
1735,Fidelidade 2025-03 #1735,Email,2025-03-10,2025-03-26
1736,Black Friday 2024-09 #1736,SMS,2024-09-03,2024-09-13
1737,Fidelidade 2025-09 #1737,Email,2025-09-25,2025-09-30
1738,Sazonal 2025-03 #1738,Email,2025-03-22,2025-03-26
1739,Reativação 2024-11 #1739,Email,2024-11-14,2024-11-27
1740,Fidelidade 2025-09 #1740,Email,2025-09-22,2025-09-29
1741,Sazonal 2025-11 #1741,Email,2025-11-24,2025-12-11
1742,Sazonal 2024-08 #1742,SMS,2024-08-21,2024-08-29
1743,Reativação 2024-08 #1743,SMS,2024-08-08,2024-08-27
1744,Fidelidade 2025-07 #1744,Push,2025-07-23,2025-08-04
1745,Reativação 2025-05 #1745,SMS,2025-05-29,2025-06-03
1746,Reativação 2025-11 #1746,Email,2025-11-04,2025-11-08
1747,Reativação 2024-05 #1747,Email,2024-05-28,2024-06-07
1748,Reativação 2025-02 #1748,Email,2025-02-14,2025-02-21
1749,Boas-vindas 2025-07 #1749,SMS,2025-07-20,2025-07-30
1750,Boas-vindas 2024-04 #1750,Email,2024-04-19,2024-05-07
1751,Reativação 2025-01 #1751,Email,2025-01-05,2025-01-22
1752,Fidelidade 2024-07 #1752,Email,2024-07-08,2024-07-14
1753,Reativação 2024-12 #1753,Email,2024-12-05,2024-12-17
1754,Reativação 2025-10 #1754,Email,2025-10-05,2025-10-10
1755,Sazonal 2025-06 #1755,Email,2025-06-17,2025-06-29
1756,Lançamento 2024-09 #1756,SMS,2024-09-11,2024-09-25
1757,Black Friday 2024-08 #1757,SMS,2024-08-18,2024-08-26
1758,Fidelidade 2025-11 #1758,Email,2025-11-11,2025-11-17
1759,Sazonal 2025-11 #1759,Email,2025-11-25,2025-11-28
1760,Boas-vindas 2025-02 #1760,Email,2025-02-21,2025-02-27
1761,Lançamento 2025-11 #1761,Email,2025-11-20,2025-12-05
1762,Black Friday 2024-12 #1762,Push,2024-12-13,2024-12-22
1763,Fidelidade 2024-06 #1763,Email,2024-06-14,2024-06-30
1764,Sazonal 2024-05 #1764,Email,2024-05-24,2024-05-28
1765,Lançamento 2025-05 #1765,Email,2025-05-30,2025-06-06
1766,Black Friday 2024-06 #1766,Email,2024-06-09,2024-06-19
1767,Fidelidade 2025-02 #1767,SMS,2025-02-10,2025-02-23
1768,Boas-vindas 2025-03 #1768,Email,2025-03-29,2025-04-14
1769,Black Friday 2025-05 #1769,SMS,2025-05-10,2025-05-24
1770,Fidelidade 2024-05 #1770,Email,2024-05-20,2024-06-06
1771,Black Friday 2025-05 #1771,Email,2025-05-14,2025-05-26
1772,Fidelidade 2024-12 #1772,Email,2024-12-20,2024-12-25
1773,Boas-vindas 2025-01 #1773,Email,2025-01-17,2025-01-28
1774,Black Friday 2024-11 #1774,Email,2024-11-21,2024-11-29
1775,Boas-vindas 2024-01 #1775,SMS,2024-01-07,2024-01-22
1776,Boas-vindas 2025-06 #1776,Email,2025-06-17,2025-07-07
1777,Black Friday 2025-09 #1777,SMS,2025-09-19,2025-10-01
1778,Reativação 2025-10 #1778,SMS,2025-10-15,2025-10-23
1779,Reativação 2025-08 #1779,Email,2025-08-31,2025-09-17
1780,Black Friday 2025-02 #1780,Email,2025-02-10,2025-02-14
1781,Black Friday 2024-10 #1781,Email,2024-10-05,2024-10-14
1782,Lançamento 2024-10 #1782,Email,2024-10-06,2024-10-23
1783,Reativação 2025-11 #1783,Email,2025-11-26,2025-12-01
1784,Sazonal 2025-07 #1784,Email,2025-07-03,2025-07-13
1785,Fidelidade 2025-03 #1785,Email,2025-03-10,2025-03-14
1786,Boas-vindas 2024-03 #1786,SMS,2024-03-18,2024-03-25
1787,Boas-vindas 2025-04 #1787,Email,2025-04-02,2025-04-15
1788,Boas-vindas 2024-04 #1788,Email,2024-04-12,2024-04-27
1789,Black Friday 2024-03 #1789,Email,2024-03-02,2024-03-10
1790,Black Friday 2024-06 #1790,Email,2024-06-01,2024-06-21
1791,Fidelidade 2025-11 #1791,Email,2025-11-04,2025-11-14
1792,Black Friday 2024-06 #1792,SMS,2024-06-26,2024-07-05
1793,Sazonal 2024-03 #1793,Email,2024-03-19,2024-03-25
1794,Lançamento 2025-10 #1794,Email,2025-10-14,2025-10-17
1795,Fidelidade 2024-08 #1795,Email,2024-08-31,2024-09-05
1796,Sazonal 2025-10 #1796,Email,2025-10-26,2025-11-05
1797,Fidelidade 2025-01 #1797,Email,2025-01-24,2025-02-12
1798,Sazonal 2025-08 #1798,Email,2025-08-29,2025-09-16
1799,Lançamento 2025-03 #1799,Email,2025-03-14,2025-03-18
1800,Reativação 2024-01 #1800,Email,2024-01-24,2024-02-04
1801,Black Friday 2024-04 #1801,Push,2024-04-12,2024-04-15
1802,Black Friday 2025-04 #1802,Email,2025-04-12,2025-04-23
1803,Reativação 2025-07 #1803,SMS,2025-07-28,2025-07-31
1804,Sazonal 2025-10 #1804,Email,2025-10-31,2025-11-13
1805,Boas-vindas 2024-04 #1805,Email,2024-04-16,2024-04-19
1806,Reativação 2025-06 #1806,Email,2025-06-25,2025-07-01
1807,Black Friday 2025-08 #1807,Email,2025-08-21,2025-09-02
1808,Reativação 2025-01 #1808,Push,2025-01-05,2025-01-21
1809,Lançamento 2025-09 #1809,Email,2025-09-12,2025-09-27
1810,Reativação 2024-12 #1810,Email,2024-12-18,2024-12-24
1811,Boas-vindas 2025-09 #1811,Email,2025-09-06,2025-09-24
1812,Boas-vindas 2024-03 #1812,Email,2024-03-21,2024-03-27
1813,Fidelidade 2025-11 #1813,Email,2025-11-22,2025-11-29
1814,Boas-vindas 2025-03 #1814,Email,2025-03-11,2025-03-26
1815,Boas-vindas 2024-04 #1815,Email,2024-04-19,2024-05-04
1816,Fidelidade 2025-03 #1816,Email,2025-03-27,2025-03-30
1817,Reativação 2025-01 #1817,Email,2025-01-16,2025-02-02
1818,Boas-vindas 2024-04 #1818,Email,2024-04-10,2024-04-29
1819,Sazonal 2025-05 #1819,Email,2025-05-04,2025-05-08
1820,Sazonal 2024-06 #1820,Email,2024-06-18,2024-06-30
1821,Lançamento 2025-11 #1821,Push,2025-11-14,2025-11-26
1822,Lançamento 2024-10 #1822,SMS,2024-10-31,2024-11-08
1823,Lançamento 2025-05 #1823,Email,2025-05-21,2025-05-30
1824,Reativação 2024-01 #1824,Push,2024-01-01,2024-01-07
1825,Lançamento 2024-03 #1825,Email,2024-03-14,2024-03-20
1826,Boas-vindas 2024-11 #1826,Email,2024-11-01,2024-11-07
1827,Boas-vindas 2025-01 #1827,Email,2025-01-18,2025-01-28
1828,Fidelidade 2024-04 #1828,Email,2024-04-25,2024-05-15
1829,Boas-vindas 2025-03 #1829,SMS,2025-03-07,2025-03-23
1830,Lançamento 2024-09 #1830,Email,2024-09-25,2024-10-06
1831,Reativação 2025-02 #1831,Email,2025-02-01,2025-02-22
1832,Fidelidade 2025-01 #1832,Email,2025-01-31,2025-02-18
1833,Boas-vindas 2024-01 #1833,Email,2024-01-23,2024-02-12
1834,Black Friday 2024-08 #1834,Email,2024-08-24,2024-09-13
1835,Lançamento 2024-08 #1835,Email,2024-08-13,2024-08-23
1836,Sazonal 2025-02 #1836,Email,2025-02-15,2025-02-20
1837,Fidelidade 2024-12 #1837,Push,2024-12-18,2024-12-25
1838,Black Friday 2025-08 #1838,Email,2025-08-31,2025-09-08
1839,Black Friday 2025-05 #1839,Email,2025-05-09,2025-05-19
1840,Black Friday 2024-10 #1840,Email,2024-10-13,2024-10-24
1841,Lançamento 2024-02 #1841,Email,2024-02-21,2024-02-28
1842,Black Friday 2025-08 #1842,Email,2025-08-15,2025-09-01
1843,Boas-vindas 2024-06 #1843,Email,2024-06-23,2024-07-04
1844,Black Friday 2025-05 #1844,Email,2025-05-06,2025-05-09
1845,Fidelidade 2024-03 #1845,Email,2024-03-30,2024-04-20
1846,Sazonal 2025-02 #1846,Email,2025-02-14,2025-03-04
1847,Sazonal 2024-12 #1847,Email,2024-12-08,2024-12-27
1848,Reativação 2025-11 #1848,SMS,2025-11-02,2025-11-20
1849,Fidelidade 2024-10 #1849,Email,2024-10-18,2024-10-22
1850,Boas-vindas 2024-11 #1850,Push,2024-11-19,2024-11-26
1851,Lançamento 2024-04 #1851,Email,2024-04-19,2024-04-30
1852,Lançamento 2025-07 #1852,SMS,2025-07-13,2025-07-29
1853,Fidelidade 2024-12 #1853,Email,2024-12-30,2025-01-19
1854,Fidelidade 2025-09 #1854,Email,2025-09-26,2025-09-29
1855,Black Friday 2025-03 #1855,Email,2025-03-19,2025-04-01
1856,Boas-vindas 2025-02 #1856,Email,2025-02-20,2025-03-08
1857,Black Friday 2024-07 #1857,Email,2024-07-23,2024-08-09
1858,Reativação 2025-01 #1858,Email,2025-01-10,2025-01-18
1859,Black Friday 2025-02 #1859,Email,2025-02-28,2025-03-12
1860,Lançamento 2025-09 #1860,Email,2025-09-15,2025-10-05
1861,Black Friday 2025-06 #1861,Email,2025-06-03,2025-06-12
1862,Sazonal 2025-06 #1862,Email,2025-06-22,2025-07-13
1863,Black Friday 2025-08 #1863,Email,2025-08-22,2025-08-30
1864,Black Friday 2024-02 #1864,SMS,2024-02-18,2024-02-21
1865,Black Friday 2025-05 #1865,Email,2025-05-26,2025-06-13
1866,Boas-vindas 2024-12 #1866,SMS,2024-12-22,2024-12-30
1867,Lançamento 2024-04 #1867,Email,2024-04-27,2024-05-06
1868,Black Friday 2025-03 #1868,SMS,2025-03-07,2025-03-17
1869,Lançamento 2024-03 #1869,Email,2024-03-19,2024-04-07
1870,Reativação 2024-12 #1870,Email,2024-12-03,2024-12-07
1871,Sazonal 2024-11 #1871,Email,2024-11-13,2024-11-17
1872,Lançamento 2024-09 #1872,Email,2024-09-05,2024-09-19
1873,Reativação 2024-10 #1873,Email,2024-10-29,2024-11-11
1874,Boas-vindas 2025-05 #1874,Email,2025-05-30,2025-06-15
1875,Sazonal 2024-08 #1875,Email,2024-08-28,2024-09-18
1876,Black Friday 2025-07 #1876,Email,2025-07-15,2025-07-26
1877,Fidelidade 2024-08 #1877,Email,2024-08-11,2024-08-18
1878,Reativação 2024-11 #1878,Email,2024-11-25,2024-12-06
1879,Fidelidade 2024-03 #1879,Email,2024-03-12,2024-03-20
1880,Fidelidade 2024-11 #1880,SMS,2024-11-26,2024-12-01
1881,Sazonal 2025-10 #1881,SMS,2025-10-06,2025-10-17
1882,Lançamento 2025-05 #1882,SMS,2025-05-20,2025-05-26
1883,Sazonal 2024-07 #1883,Email,2024-07-05,2024-07-09
1884,Sazonal 2024-05 #1884,Email,2024-05-04,2024-05-14
1885,Fidelidade 2025-08 #1885,Email,2025-08-08,2025-08-19
1886,Boas-vindas 2024-04 #1886,Email,2024-04-10,2024-04-30
1887,Reativação 2024-09 #1887,Email,2024-09-14,2024-09-27
1888,Boas-vindas 2025-02 #1888,SMS,2025-02-02,2025-02-12
1889,Lançamento 2024-01 #1889,Email,2024-01-09,2024-01-28
1890,Sazonal 2025-11 #1890,Email,2025-11-08,2025-11-12
1891,Fidelidade 2025-10 #1891,Email,2025-10-28,2025-11-09
1892,Fidelidade 2025-01 #1892,Email,2025-01-06,2025-01-13
1893,Reativação 2025-10 #1893,Push,2025-10-06,2025-10-10
1894,Sazonal 2025-07 #1894,Email,2025-07-29,2025-08-06
1895,Lançamento 2024-04 #1895,Email,2024-04-20,2024-04-29
1896,Sazonal 2024-12 #1896,Push,2024-12-02,2024-12-07
1897,Lançamento 2025-03 #1897,Email,2025-03-04,2025-03-09
1898,Boas-vindas 2024-07 #1898,Push,2024-07-30,2024-08-17
1899,Lançamento 2024-07 #1899,Email,2024-07-15,2024-08-02
1900,Black Friday 2024-05 #1900,Email,2024-05-19,2024-05-29
1901,Black Friday 2024-10 #1901,Email,2024-10-27,2024-11-04
1902,Boas-vindas 2024-11 #1902,Email,2024-11-08,2024-11-16
1903,Black Friday 2024-10 #1903,Email,2024-10-03,2024-10-22
1904,Black Friday 2024-08 #1904,Email,2024-08-23,2024-09-02
1905,Sazonal 2024-07 #1905,Email,2024-07-08,2024-07-21
1906,Black Friday 2024-11 #1906,Email,2024-11-11,2024-12-01
1907,Sazonal 2024-04 #1907,SMS,2024-04-12,2024-04-24
1908,Boas-vindas 2024-10 #1908,Email,2024-10-01,2024-10-21
1909,Boas-vindas 2024-10 #1909,Email,2024-10-04,2024-10-07
1910,Sazonal 2024-06 #1910,Email,2024-06-10,2024-06-24
1911,Sazonal 2024-01 #1911,Email,2024-01-08,2024-01-25
1912,Reativação 2025-02 #1912,Email,2025-02-25,2025-03-02
1913,Sazonal 2024-04 #1913,Email,2024-04-30,2024-05-16
1914,Black Friday 2025-11 #1914,Push,2025-11-04,2025-11-20
1915,Black Friday 2024-10 #1915,Email,2024-10-07,2024-10-28
1916,Black Friday 2024-10 #1916,Email,2024-10-18,2024-11-01
1917,Fidelidade 2024-07 #1917,Email,2024-07-16,2024-07-21
1918,Lançamento 2024-07 #1918,Email,2024-07-16,2024-07-28
1919,Boas-vindas 2025-10 #1919,Email,2025-10-13,2025-10-26
1920,Sazonal 2024-04 #1920,Email,2024-04-05,2024-04-09
1921,Boas-vindas 2025-06 #1921,Email,2025-06-04,2025-06-09
1922,Black Friday 2025-11 #1922,Email,2025-11-14,2025-11-23
1923,Lançamento 2024-11 #1923,Email,2024-11-21,2024-12-02
1924,Sazonal 2024-07 #1924,Email,2024-07-04,2024-07-12
1925,Sazonal 2024-02 #1925,Push,2024-02-06,2024-02-16
1926,Lançamento 2025-05 #1926,Email,2025-05-06,2025-05-22
1927,Sazonal 2025-08 #1927,Push,2025-08-20,2025-09-05
1928,Boas-vindas 2025-09 #1928,SMS,2025-09-06,2025-09-27
1929,Boas-vindas 2024-12 #1929,Email,2024-12-21,2025-01-05
1930,Fidelidade 2024-04 #1930,Email,2024-04-05,2024-04-10
1931,Fidelidade 2025-10 #1931,SMS,2025-10-02,2025-10-11
1932,Sazonal 2025-09 #1932,Email,2025-09-15,2025-09-25
1933,Boas-vindas 2024-11 #1933,Email,2024-11-08,2024-11-15
1934,Black Friday 2024-10 #1934,Email,2024-10-28,2024-11-05
1935,Sazonal 2025-06 #1935,Email,2025-06-08,2025-06-24
1936,Boas-vindas 2024-07 #1936,SMS,2024-07-14,2024-08-02
1937,Fidelidade 2025-07 #1937,Email,2025-07-05,2025-07-15
1938,Boas-vindas 2024-09 #1938,Email,2024-09-20,2024-09-26
1939,Lançamento 2025-06 #1939,Email,2025-06-23,2025-07-04
1940,Fidelidade 2024-02 #1940,Email,2024-02-08,2024-02-22
1941,Boas-vindas 2024-10 #1941,Email,2024-10-21,2024-11-10
1942,Lançamento 2024-06 #1942,Push,2024-06-29,2024-07-06
1943,Reativação 2025-07 #1943,Email,2025-07-21,2025-08-07
1944,Boas-vindas 2024-10 #1944,Email,2024-10-02,2024-10-05
1945,Reativação 2025-08 #1945,Email,2025-08-14,2025-09-03
1946,Fidelidade 2025-10 #1946,SMS,2025-10-10,2025-10-24
1947,Reativação 2025-09 #1947,SMS,2025-09-15,2025-10-03
1948,Black Friday 2025-10 #1948,Email,2025-10-08,2025-10-24
1949,Lançamento 2025-09 #1949,Email,2025-09-11,2025-09-20
1950,Fidelidade 2024-11 #1950,Email,2024-11-26,2024-12-14
1951,Reativação 2025-02 #1951,Email,2025-02-18,2025-03-07
1952,Fidelidade 2024-05 #1952,Email,2024-05-07,2024-05-10
1953,Fidelidade 2024-02 #1953,SMS,2024-02-08,2024-02-21
1954,Boas-vindas 2024-10 #1954,Email,2024-10-07,2024-10-24
1955,Reativação 2024-08 #1955,Push,2024-08-05,2024-08-20
1956,Lançamento 2025-11 #1956,Email,2025-11-13,2025-11-29
1957,Lançamento 2025-03 #1957,Email,2025-03-16,2025-04-06
1958,Lançamento 2024-09 #1958,Email,2024-09-21,2024-09-27
1959,Sazonal 2025-04 #1959,SMS,2025-04-13,2025-04-16
1960,Fidelidade 2025-03 #1960,Email,2025-03-19,2025-03-30
1961,Lançamento 2025-09 #1961,Push,2025-09-28,2025-10-03
1962,Boas-vindas 2024-01 #1962,SMS,2024-01-27,2024-02-07
1963,Black Friday 2025-04 #1963,Email,2025-04-03,2025-04-21
1964,Lançamento 2025-01 #1964,Email,2025-01-02,2025-01-15
1965,Sazonal 2024-01 #1965,Email,2024-01-01,2024-01-21
1966,Lançamento 2025-06 #1966,Push,2025-06-01,2025-06-07
1967,Lançamento 2025-01 #1967,Email,2025-01-28,2025-02-08
1968,Sazonal 2025-07 #1968,Email,2025-07-30,2025-08-08
1969,Sazonal 2024-10 #1969,Email,2024-10-17,2024-10-31
1970,Sazonal 2025-09 #1970,Push,2025-09-17,2025-10-08
1971,Reativação 2025-06 #1971,Email,2025-06-13,2025-06-24
1972,Black Friday 2024-11 #1972,Email,2024-11-27,2024-12-13
1973,Sazonal 2025-02 #1973,Email,2025-02-22,2025-03-04
1974,Reativação 2025-05 #1974,Email,2025-05-11,2025-05-18
1975,Boas-vindas 2024-09 #1975,SMS,2024-09-27,2024-10-13
1976,Lançamento 2024-03 #1976,SMS,2024-03-14,2024-04-03
1977,Boas-vindas 2025-08 #1977,SMS,2025-08-24,2025-09-10
1978,Reativação 2024-05 #1978,Push,2024-05-07,2024-05-14
1979,Black Friday 2024-12 #1979,Push,2024-12-04,2024-12-14
1980,Reativação 2025-07 #1980,SMS,2025-07-05,2025-07-23
1981,Sazonal 2025-03 #1981,Email,2025-03-14,2025-03-29
1982,Fidelidade 2024-11 #1982,Push,2024-11-04,2024-11-09
1983,Lançamento 2025-10 #1983,SMS,2025-10-06,2025-10-16
1984,Sazonal 2025-06 #1984,Email,2025-06-13,2025-06-23
1985,Fidelidade 2025-02 #1985,SMS,2025-02-20,2025-03-07
1986,Reativação 2024-07 #1986,Email,2024-07-19,2024-07-29
1987,Sazonal 2024-01 #1987,SMS,2024-01-20,2024-01-23
1988,Boas-vindas 2024-03 #1988,Email,2024-03-22,2024-04-12
1989,Fidelidade 2025-01 #1989,Email,2025-01-21,2025-01-30
1990,Reativação 2024-01 #1990,Email,2024-01-02,2024-01-21
1991,Boas-vindas 2025-01 #1991,Push,2025-01-12,2025-01-30
